Front,Back,Extra,Tags
"An enterprise AI solution must implement content filtering for customer-facing chatbot to prevent: generation of harmful content (violence, hate), disclosure of confidential information in prompt injections, jailbreak attempts bypassing system instructions, and toxic user inputs. The system requires real-time blocking with detailed logging of violations for compliance audits, processing 50,000 conversations daily.<br><br>A) Enable Azure OpenAI content filters (input/output) and Azure Content Safety prompt shields with diagnostic logging<br>B) Implement Azure Application Gateway WAF with custom rules for AI-specific threats<br>C) Use Azure Firewall Premium with TLS inspection and threat intelligence","A) Enable Azure OpenAI content filters (input/output) and Azure Content Safety prompt shields with diagnostic logging<br><br>Azure OpenAI content filters block harmful content in both user inputs and model outputs (violence, hate, sexual, self-harm) with configurable severity thresholds. Content Safety prompt shields detect jailbreak attempts and prompt injections. Both integrate with Azure Monitor diagnostic logs for audit trails. WAF (B) protects web infrastructure, not AI content. Firewall (C) is network-level security without content-aware AI threat detection.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/concepts/content-filter"">Content filtering</a>","Content filtering layers: (1) Input filters: Block harmful user prompts before sending to model, (2) Output filters: Block harmful model generations before returning to user, (3) Prompt shields: Detect jailbreaks (""Ignore previous instructions""), prompt injections (malicious instructions in user content). Severity levels: 0-1 safe, 2-3 low, 4-5 medium, 6-7 high. Configuration: Set thresholds per category (block violence >=4, sexual >=2). Annotated content filters: Custom adjustments for domain-specific needs (medical content may allow anatomical terms). Logging: Diagnostic settings → Log Analytics workspace → Query blocked content types, frequency, user patterns. Compliance: Audit trail meets SOC 2, GDPR requirements. Handling blocks: Return user-friendly message (""I can't assist with that""), log details internally.",AI-102 ResponsibleAI ContentFiltering
"A multi-turn conversational AI agent must maintain context across sessions, remember user preferences (preferred language, notification settings), access five backend APIs (inventory, pricing, orders, shipping, CRM) via function calling, and route to human agents when confidence drops below 0.7. The agent handles 10,000 concurrent conversations with conversation state persisted across user disconnections.<br><br>A) Build agent in Azure AI Foundry with function tools, Cosmos DB conversation state, handoff orchestration<br>B) Implement Azure Bot Framework with LUIS and conversation state middleware<br>C) Deploy Azure OpenAI Assistants API with threads and file capabilities","A) Build agent in Azure AI Foundry with function tools, Cosmos DB conversation state, handoff orchestration<br><br>Azure AI Foundry (formerly Azure AI Studio) agents provide: built-in function/tool integration (declaratively define API tools), conversation memory with Cosmos DB persistence, handoff patterns (escalation to human agents), and autogen-based orchestration. Bot Framework (B) requires custom LLM integration and tool orchestration. OpenAI Assistants (C) lack enterprise features (handoff orchestration, custom state backends).<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-studio/concepts/agents"">AI Foundry agents</a>","Agent architecture: (1) Tools: Define 5 functions as tools (get_inventory, check_pricing, create_order, track_shipping, lookup_customer), (2) State: Store {conversation_id, user_id, preferences, history} in Cosmos DB, (3) Conversation flow: User message → Retrieve state → Agent plans action → Call tools if needed → Generate response → Save state, (4) Confidence monitoring: Evaluate response confidence → If <0.7 → Trigger handoff, (5) Handoff: Transfer context to human agent (Escalation topic). Tool validation: Authenticate API calls with managed identity, validate inputs against schema. Session persistence: Cosmos DB provides: low latency state access (<10ms), automatic indexing by conversation_id, global distribution for multi-region deployments. Preference retrieval: Load user preferences on session start → Configure language, tone, notification settings.",AI-102 Agentic ConversationalAgents
"An autonomous SQL query agent must accept natural language requests (""Show total sales by region last quarter""), generate SQL queries against Azure SQL Database, execute queries safely with read-only permissions, validate results for reasonableness, and explain results in natural language. The solution must prevent SQL injection, handle ambiguous queries by asking clarifying questions, and log all generated SQL for auditing.<br><br>A) Implement Azure OpenAI function calling with SQL generation tool, parameterized queries, validation step, and Application Insights logging<br>B) Use Azure Synapse SQL with query generation stored procedures<br>C) Deploy NLP-to-SQL custom model in Azure Machine Learning","A) Implement Azure OpenAI function calling with SQL generation tool, parameterized queries, validation step, and Application Insights logging<br><br>Architecture: User NL query → GPT-4 with schema context generates SQL → Validation function checks syntax/permissions → Execute parameterized query (prevents injection) → Validate result reasonableness → GPT-4 explains results in NL. Synapse (B) is data warehouse, not NL query interface. Custom ML model (C) requires training data and lacks GPT-4's reasoning for result explanation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/how-to/function-calling"">Function calling</a>","Text-to-SQL agent flow: (1) Schema injection: Provide database schema (tables, columns, relationships) in system prompt, (2) SQL generation: User query → GPT-4 generates SQL, (3) Validation: Check SQL for: SELECT only (no UPDATE/DELETE), valid table/column names, reasonable filters (date range not 100 years), (4) Parameterization: Use @param placeholders (prevent injection), (5) Execution: Run with read-only connection, timeout 30s, (6) Result explanation: SQL + results → GPT-4 → NL summary. Ambiguity handling: If query unclear (""last quarter"" → need year?), agent asks clarifying question. Safety: Database user has db_datareader role only, query timeout prevents runaway queries. Logging: Application Insights records {query, generated_sql, execution_time, result_count, user_feedback}.",AI-102 Agentic SQLAgent
"A document processing pipeline must analyze receipts uploaded from mobile apps, extracting: merchant name, date, total amount, payment method, line items (description, quantity, price), tax, and tip. The solution supports receipts in 50 languages and currencies, handles crumpled/faded photos, and achieves 95%+ accuracy on structured field extraction for expense tracking integration.<br><br>A) Use Azure Form Recognizer prebuilt receipt model with multi-language support<br>B) Train Azure AI Custom Vision classification model with OCR post-processing<br>C) Implement Azure Vision OCR with custom parsing logic and regex templates","A) Use Azure Form Recognizer prebuilt receipt model with multi-language support<br><br>Form Recognizer prebuilt receipt model is trained on global receipts, extracts standard fields (MerchantName, TransactionDate, Total, Tax, Tip, Items with Description/Quantity/TotalPrice), handles 50+ languages/currencies automatically, robust to photo quality issues. Custom Vision (B) is for classification, not field extraction. OCR + regex (C) is brittle across receipt layout variations and language differences.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/applied-ai-services/form-recognizer/concept-receipt"">Prebuilt receipt model</a>","Receipt model fields: MerchantName, MerchantAddress, MerchantPhoneNumber, TransactionDate, TransactionTime, Total, Subtotal, Tax, Tip, Items (array with ItemName, Quantity, Price, TotalPrice). Multi-language: Automatically detects language and extracts text (English, Spanish, French, German, Japanese, Chinese, etc.). Currency handling: Recognizes currency symbols/codes (USD, EUR, JPY), extracts numeric amounts. Confidence scores: Each field has score 0-1 (validate total if score <0.9). Workflow: Mobile app uploads image → Form Recognizer API → JSON response with fields → Validate amounts (subtotal+tax+tip ≈ total) → Submit to expense system. Quality improvements: Preprocess images (rotation correction, contrast enhancement) before submission for optimal results. Alternatives: Use Read model for simple text extraction; use Layout model when tables needed without field semantics.",AI-102 ComputerVision ReceiptProcessing
"An identity verification system must compare faces from a live camera capture against a stored government ID photo to prevent fraud, detecting liveness to block photo/video replay attacks. The solution requires: face matching with confidence threshold, liveness detection within 3 seconds, privacy-preserving processing (no biometric storage after match), and support for 20,000 daily verifications with <2 second total latency.<br><br>A) Azure Face service verification API with liveness detection and face comparison<br>B) Azure Custom Vision with face classification model<br>C) Azure Form Recognizer ID document model with face extraction","A) Azure Face service verification API with liveness detection and face comparison<br><br>Azure Face provides: 1:1 face verification (compare two faces, return confidence score), liveness detection (user performs gestures to prove physical presence, blocks replay attacks), sub-2s latency, no face storage after verification (detect → compare → discard). Custom Vision (B) is for object classification, not face verification. Form Recognizer ID (C) extracts ID data but doesn't perform liveness or face matching.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/computer-vision/overview-identity"">Face verification</a>","Face verification flow: (1) ID document capture: Extract face from ID using Form Recognizer ID model, (2) Liveness: User performs head turn/smile → Liveness API analyzes video → Returns liveness confidence, (3) Face comparison: Live face + ID face → Verification API → confidence score + isIdentical boolean, (4) Decision: If liveness valid AND confidence >0.7 → approve; else → reject. Liveness detection: Challenges user with random gestures (prevents static photo attacks), analyzes video frames for 3D depth and motion consistency. Privacy: Face Detection returns facial landmarks (no persistent ID), Verification uses faces immediately without storage. Confidence threshold: 0.7+ for high security scenarios (financial), 0.5+ for low-risk. Limited Access: Face API requires approval from Microsoft, used for identity verification only (not surveillance).",AI-102 ComputerVision FaceVerification
"A manufacturing quality control system must detect product defects (scratches, dents, color inconsistencies, missing components) in images from assembly line cameras. The solution needs: defect localization with bounding boxes, classification into 12 defect types, confidence scores for automated pass/fail decisions (confidence >0.92 = fail), and handles 10,000 images daily with retraining as new defect types emerge.<br><br>A) Train Azure AI Custom Vision object detection model with 12 defect classes, export predictions, retrain iteratively<br>B) Use Azure Computer Vision image analysis with custom tags<br>C) Deploy Azure Form Recognizer custom model for defect detection","A) Train Azure AI Custom Vision object detection model with 12 defect classes, export predictions, retrain iteratively<br><br>Custom Vision object detection: Train on labeled images with defect bounding boxes, detects multiple defects per image with classifications and confidence scores, supports iterative retraining as new defect types added. Computer Vision image analysis (B) detects common objects (not domain-specific defects). Form Recognizer (C) is for document/form extraction, not image defect detection.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/custom-vision-service/get-started-build-detector"">Custom Vision object detection</a>","Defect detection pipeline: (1) Data collection: Label 50-100 images per defect class with bounding boxes in Custom Vision portal, (2) Training: Automatic model optimization with advanced training option (better accuracy), (3) Evaluation: Review precision/recall per class, confusion matrix, (4) Deployment: Publish as prediction API, (5) Inference: Assembly line image → Prediction API → Defect bounding boxes + class + confidence, (6) Decision: If any defect confidence >0.92 → Reject product. Retraining: New defect types → Label examples → Retrain model → A/B test new model version → Publish if improved. Active learning: Flag low-confidence predictions (0.5-0.7) for manual review and retraining. Export: Deploy to edge (ONNX/TensorFlow Lite) for offline factory floor inference with IoT Edge. Monitoring: Track defect rates by type → identify recurring issues → improve manufacturing process.",AI-102 ComputerVision DefectDetection
"A video content platform must automatically generate metadata for uploaded videos including: scene breaks, visual content tags (objects, activities, settings), sentiment of scenes, embedded text (signs, captions), face recognition for recurring persons, and spoken content transcription with timestamps. The solution processes 1000 hours of video weekly with searchable metadata output.<br><br>A) Azure Video Indexer with custom models for faces and brands, REST API for metadata export<br>B) Azure Media Services with Azure Vision for frame analysis and Azure Speech for audio<br>C) Azure Cognitive Search indexer with video processing skillsets","A) Azure Video Indexer with custom models for faces and brands, REST API for metadata export<br><br>Video Indexer provides: comprehensive video analysis (scenes, visual tags, OCR, faces, transcription, sentiment, topics) in single API, custom face models for recurring person identification, exports JSON metadata with timestamps for all insights. Media Services (B) provides streaming infrastructure without integrated AI analysis (requires building separate analysis). Search indexer (C) doesn't process video directly.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-video-indexer/video-indexer-overview"">Video Indexer</a>","Video Indexer insights: (1) Visual: Scene/shot detection, keyframes, visual content tags (""outdoor"", ""car"", ""beach""), OCR (text in frames), faces (detection + recognition), brands/logos, (2) Audio: Transcription (speaker diarization, multi-language), audio effects (applause, laughter), sentiment per segment, (3) Content: Topics/keywords extraction, content moderation flags. Custom models: Face model (upload photos of recurring people → recognize in videos), Brand model (company-specific brands). Workflow: Upload video → Processing (async, ~video duration) → GET insights → Parse JSON → Index metadata in Azure Cognitive Search. Timeline: All insights have timestamps {start, end} for seeking to exact moments. Use cases: Media asset management (searchable archive), content moderation (detect violating scenes), audience analytics (sentiment trends), accessibility (transcriptions/captions).",AI-102 ComputerVision VideoIndexing
"A chat application must detect toxic language in user messages before publishing, identifying: profanity, personal attacks, sexual harassment, threats, hate speech based on protected characteristics. The solution needs severity scoring (low/medium/high), custom blocklists for platform-specific terms, explanation of why content was blocked for user feedback, and handling 100,000 messages daily with <200ms moderation latency.<br><br>A) Azure Content Safety text moderation with severity levels, custom categories, and reason codes<br>B) Azure AI Language sentiment analysis with negative sentiment filtering<br>C) Azure Text Analytics for profanity detection with custom regex filters","A) Azure Content Safety text moderation with severity levels, custom categories, and reason codes<br><br>Azure Content Safety provides: text moderation across harm categories (hate, sexual, violence, self-harm), severity scores 0-7, custom categories for platform-specific content (e.g. spam, bullying), reason codes explaining blocks. Sentiment analysis (B) measures positive/negative/neutral, not toxicity types. Text Analytics profanity (C) only detects profanity, not harassment/threats/hate speech.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/content-safety/concepts/harm-categories"">Content Safety harm categories</a>","Content moderation workflow: User submits message → Content Safety API → Returns {category: Violence, severity: 6, reason: ""Threat detected""} → If severity >=4 → Block message and respond ""Your message contains threatening language"" → Log incident. Harm categories: (1) Hate: Discrimination based on identity (race, religion, gender, sexual orientation), (2) Sexual: Sexually explicit content, harassment, (3) Violence: Graphic violence, threats, (4) Self-harm: Suicide, self-injury content. Severity: 0-1 safe, 2-3 low (mild profanity), 4-5 medium (insults), 6-7 high (severe threats, hate speech). Custom categories: Train on platform-specific examples (e.g., ""doxxing"", ""brigading""). Blocklists: Supplement with term lists (slurs, banned phrases). User feedback: Provide reason (""Message contains hate speech"") with appeal option. Latency: <100ms per message, scales to 100k+ QPS.",AI-102 ResponsibleAI TextModeration
"An enterprise prompt management system for Azure OpenAI applications must support: version control of prompts, A/B testing different prompt variations, parameterization for dynamic content (user name, product details), role-based access control for prompt editing, audit logging of prompt changes, and hot-reload without application redeployment.<br><br>A) Azure App Configuration with feature flags, versioning, managed identity access control, and push refresh<br>B) Store prompts in Azure Blob Storage with versioning enabled<br>C) Use Azure DevOps Repos with CI/CD pipeline for prompt deployment","A) Azure App Configuration with feature flags, versioning, managed identity access control, and push refresh<br><br>App Configuration provides: key-value storage with labels (version control), feature flags (A/B testing prompt variants), push refresh (hot-reload via Event Grid), managed identity RBAC (control who edits prompts), audit via Activity Log. Blob Storage (B) requires custom versioning/access logic and no hot-reload. DevOps Repos (C) require redeployment for prompt changes (no hot-reload).<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-app-configuration/overview"">Azure App Configuration</a>","Prompt management architecture: (1) Storage: Prompts as key-value pairs with labels (v1, v2, production, staging), (2) Parameterization: Template with {user_name}, {product_name} placeholders → replaced at runtime, (3) A/B testing: Feature flags route 50% to prompt_v1, 50% to prompt_v2 → track performance metrics, (4) Access control: Assign ""App Configuration Data Owner"" role to prompt engineers (edit), ""Data Reader"" to applications (read-only), (5) Hot-reload: App Configuration sends Event Grid notification on change → application refreshes prompts without restart. Audit trail: Azure Activity Log records prompt modifications {timestamp, user, old_value, new_value}. Versioning strategy: Label by date (2024-03-24), environment (prod, staging), or model (gpt4, gpt35). Best practices: Store system prompts, few-shot examples, constraints (""max 500 words""), temperature settings. Avoid: Storing API keys (use Key Vault instead).",AI-102 GenerativeAI PromptManagement
"A research application using Azure OpenAI must generate citations for factual claims in responses by: tracking which retrieved documents support each statement, providing inline citations with source URLs, enabling click-through to exact document sections, distinguishing between high-confidence facts (multiple sources) and low-confidence claims (single source), and validating citations accuracy with 90%+ precision.<br><br>A) Implement RAG with Azure AI Search, configure Azure OpenAI on your data citation feature, validate with groundedness evaluation<br>B) Use Azure OpenAI with custom citation parsing from model responses<br>C) Deploy LangChain document retrievers with citation metadata","A) Implement RAG with Azure AI Search, configure Azure OpenAI on your data citation feature, validate with groundedness evaluation<br><br>Azure OpenAI on your data: Automatically generates citations by tracking which retrieved chunks support each claim, returns citation metadata (source document, chunk ID, URL), formats inline citations. Groundedness evaluation scores whether claims are supported by sources. Custom parsing (B) is unreliable as model may hallucinate citations. LangChain (C) requires custom citation tracking logic.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/concepts/use-your-data"">Azure OpenAI on your data</a>","Citation implementation: (1) Indexing: Documents chunked → metadata includes {source_url, section, chunk_id} → indexed in Azure AI Search, (2) Retrieval: Query → search returns top K chunks with metadata, (3) Generation: System prompt instructs model to cite sources using [doc1], [doc2] format → Sends chunks + metadata to GPT-4, (4) Response parsing: Extract citation markers → map to source URLs → return citations array. Inline citations: ""Azure AI provides 100+ services [1]. It includes vision, language, and speech capabilities[1][2]."" with citations = [{id: 1, url: ""https://..."", title: ""...""}]. Confidence signals: Multiple citations for same claim = high confidence, single citation = verify. Groundedness evaluation: GPT-4 evaluator prompt: ""Is this claim supported by the provided context?"" → score 0-1 → validate >90% claims have score >0.9. Validation: Sample responses → human review citation accuracy → retrain embeddings or adjust chunking if precision <90%.",AI-102 GenerativeAI Citations
"A product design team needs an AI tool to generate multiple creative product descriptions in marketing, technical, and casual tones for 5,000 SKUs. The solution must: generate 3 variations per SKU, maintain factual accuracy about product specs, control output length (100-150 words), prevent repetitive phrasing across generations, and allow human review before publishing.<br><br>A) Azure OpenAI GPT-4 with temperature=0.8, max_tokens=200, presence_penalty=0.6, multiple completions, human-in-loop approval flow<br>B) Azure Text Analytics key phrase extraction with template filling<br>C) Azure Translator with style variation options","A) Azure OpenAI GPT-4 with temperature=0.8, max_tokens=200, presence_penalty=0.6, multiple completions, human-in-loop approval flow<br><br>GPT-4 with creativity settings: temperature=0.8 generates varied creative outputs, presence_penalty=0.6 discourages repetition, n=3 parameter generates 3 variations in single API call, max_tokens controls length. Key phrase extraction (B) doesn't generate creative text. Translator (C) translates, doesn't generate varied marketing copy.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/how-to/completions"">Completion parameters</a>","Creative generation parameters: (1) Temperature: 0.0 = deterministic, 1.0 = creative; use 0.7-0.9 for marketing copy, (2) Top_p: Nucleus sampling (0.95 for diversity), (3) Presence_penalty: 0-2, penalizes repeated tokens (0.6 reduces repetition), (4) Frequency_penalty: 0-2, penalizes common tokens (0.3 encourages unique phrasing), (5) N: Generate multiple completions per request. Prompt engineering: ""Generate {tone} product description for {product_name}. Specs: {specs}. Length: 100-150 words. Tone: {marketing|technical|casual}."" Workflow: For each SKU → Generate 3 variations → Store in database → Human reviews via approval UI → Publish approved version. Factual accuracy: Include product specs in prompt, use temperature 0.0 for specs extraction, 0.8 for creative prose. Token budget: 150 words ≈ 200 tokens (set max_tokens=200, stop sequence ""\n\n"" for clean endings). Batch processing: Use batch API for 5,000 SKUs to reduce cost 50%.",AI-102 GenerativeAI ContentGeneration
"An Azure Cognitive Search solution with 10 million documents experiences slow indexing (6 hours for full rebuild) and query latency spikes during peak hours. The solution requires: indexing time reduced to <2 hours, consistent sub-second query latency at 200 QPS, and cost optimization. Documents are 50KB average, index includes 20 fields with 5 searchable text fields and vector embeddings.<br><br>A) Increase search service replicas for query performance, enable parallel indexing, optimize index schema by reducing analyzers<br>B) Upgrade to higher search tier with more partitions<br>C) Implement caching layer with Azure Redis Cache","A) Increase search service replicas for query performance, enable parallel indexing, optimize index schema by reducing analyzers<br><br>Performance optimization: Replicas scale query throughput (add replicas for 200 QPS), partitions scale storage/indexing throughput. Parallel indexing (batch size, degree of parallelism) speeds full rebuild. Reduce analyzers on non-essential fields speeds indexing. Upgrading tier (B) increases cost unnecessarily if optimization resolves issues. Redis caching (C) adds complexity and doesn't address core search performance.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/search-performance-tips"">Search performance optimization</a>","Search performance tuning: (1) Replicas: Scale query load (each replica handles reads), recommended 3+ for HA, 10+ for high QPS, (2) Partitions: Scale index size and indexing throughput (each partition stores data subset), (3) Indexing: Batch documents (up to 1000 per request), parallel indexing (concurrent batches), disable scoring/suggestions during initial load, (4) Schema optimization: Reduce analyzers (language analyzers are slow), make fields ""retrievable"" only if needed in results, use ""filterable"" instead of ""searchable"" for exact-match fields, (5) Vector optimization: Use smaller dimensions (1536 vs 3072), HNSW algorithm (faster than exhaustive). Cost optimization: Standard S1 (15GB, $250/mo) → S2 (60GB, $1000/mo); add replicas before upgrading tier. Query latency: <100ms for simple queries, <1s for complex (facets, semantic ranking, vector search). Monitoring: Track query QPS, indexing doc/sec, storage utilization.",AI-102 KnowledgeMining Performance
"A compliance-driven AI application must ensure: all Azure OpenAI API calls are encrypted in transit and at rest, API keys rotated monthly, access restricted to specific virtual networks, requests/responses logged for audit (excluding PII), data residency within EU region, and no data used for model improvement by OpenAI.<br><br>A) Deploy Azure OpenAI in EU region with private endpoints, managed identity authentication, diagnostic logging to Log Analytics with data export controls, data processing opt-out<br>B) Use Azure OpenAI with shared keys stored in Azure Key Vault<br>C) Deploy Azure Kubernetes Service with self-hosted OpenAI models","A) Deploy Azure OpenAI in EU region with private endpoints, managed identity authentication, diagnostic logging to Log Analytics with data export controls, data processing opt-out<br><br>Security & compliance: Azure OpenAI in EU ensures data residency, private endpoints restrict network access, managed identities eliminate key management, diagnostic logs capture requests (opt-out PII fields), data processing opt-out prevents using data for model training. Key Vault keys (B) still require rotation and network exposure. Self-hosted (C) adds infrastructure complexity and cost without compliance benefits.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/how-to/managed-identity"">Managed identity</a>","Security implementation: (1) Network: Create private endpoint → Links Azure OpenAI to VNet → Blocks public access → Approve connection, (2) Authentication: Enable managed identity on app (Functions, App Service) → Assign ""Cognitive Services OpenAI User"" role → SDK uses automatic token auth (no keys), (3) Data residency: Select region (Europe, US, Asia) → Data processed/stored in that region only, (4) Logging: Enable diagnostic settings → Send to Log Analytics → Exclude ""prompt"" and ""completion"" fields to redact PII (log metadata: timestamp, user, model, token count, latency), (5) Data processing: Azure OpenAI settings → Opt out of ""Use data for model improvement"" → Customer data not used for training. Key rotation: Not needed with managed identity (Azure AD handles automatically). Compliance certifications: SOC 2, ISO 27001, HIPAA BAA, GDPR. Private endpoint cost: ~$7/mo per endpoint. Alternative: Service endpoints (less secure than private endpoints) restrict to Azure VNets.",AI-102 PlanManage SecurityCompliance
"An Azure AI solution architect must design capacity planning for Azure OpenAI supporting 10,000 users generating average 50 API calls/day with 500 tokens per call. Requirements: 99.9% uptime SLA, <3 second P95 latency for 90% of requests, support 2x traffic spikes during business hours, and minimize monthly costs.<br><br>A) Deploy Standard deployment with rate limits, monitor token usage, implement retry logic with exponential backoff, use Azure Front Door for multi-region failover<br>B) Purchase Provisioned Throughput Units (PTU) with reserved capacity<br>C) Deploy multiple Standard deployments with manual load balancing","A) Deploy Standard deployment with rate limits, monitor token usage, implement retry logic with exponential backoff, use Azure Front Door for multi-region failover<br><br>Capacity planning: 10k users × 50 calls/day × 500 tokens = 250M tokens/month. Standard deployment: Pay-per-token ($0.002/1k tokens = $500/mo), auto-scales to demand, no upfront commitment. PTU (B) requires minimum 50k TPM reserved capacity ($36k/mo) not justified for variable load. Multi-region failover via Front Door provides 99.9% SLA. Manual load balancing (C) adds operational complexity.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/how-to/deployment-types"">Deployment types</a>","Capacity planning: (1) Calculate TPM: 10k users × 50 calls/day ÷ 1440 min = ~347 calls/min × 500 tokens = 173k TPM average; 2x spike = 346k TPM peak, (2) Deployment choice: Standard for variable workloads (<400k sustained TPM), PTU for predictable high volume (>400k sustained), (3) Rate limits: Standard tier default 240k TPM (sufficient for average, may throttle on spikes), (4) Retry strategy: Implement exponential backoff for 429 errors (rate limit exceeded), (5) Multi-region: Deploy to 2 regions (primary + failover) → Front Door health probes → auto-failover on primary failure → 99.9% SLA. Cost optimization: Standard pay-per-token vs PTU upfront commitment; Standard wins when daily variance >3x. Monitoring: Track P95 latency, throttle rate (429 responses), token consumption trends. Scaling: Standard auto-scales; if consistent throttling, consider PTU or request quota increase.",AI-102 PlanManage CapacityPlanning
A company deploys Azure OpenAI models for customer support across EU and US regions. EU customer data must remain in EU due to GDPR. The solution must route requests to appropriate regional endpoints with automatic failover.<br><br>A) Azure OpenAI with Traffic Manager and regional deployments<br>B) Azure Front Door with custom routing rules and regional Azure OpenAI instances<br>C) Azure Application Gateway with geo-filtering and single global Azure OpenAI instance,"B) Azure Front Door with custom routing rules and regional Azure OpenAI instances<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/deployment-types"">Azure OpenAI deployment types</a>","Front Door provides geo-routing, WAF, and automatic failover between regional endpoints while respecting data residency. Traffic Manager lacks WAF and application-layer routing. Application Gateway with a single global instance violates data residency requirements. Regional deployments are essential for GDPR compliance.",AI-102 Deployment DataResidency
An AI application using GPT-4 experiences high costs from repetitive queries. 60% of requests are identical within a 24-hour period. The solution must reduce token consumption while maintaining response quality.<br><br>A) Implement semantic caching with embeddings-based similarity matching<br>B) Store exact query matches in Azure Cache for Redis with 24-hour TTL<br>C) Use Azure OpenAI fine-tuning to reduce response length,"B) Store exact query matches in Azure Cache for Redis with 24-hour TTL<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/architecture/ai-ml/openai/architecture/log-monitor-azure-openai"">Monitor Azure OpenAI</a>","For 60% identical requests, exact match caching (Redis) is simpler and more reliable than semantic similarity. Fine-tuning doesn't reduce token consumption for identical inputs. Semantic caching adds complexity and embedding costs; reserve it for near-duplicate queries. Exact caching provides 100% cache hit rate for duplicates.",AI-102 Optimization Caching
"A document processing pipeline extracts custom entities from legal contracts using Language service custom NER. The model must be versioned, A/B tested in production, and rolled back if F1-score drops below 0.85.<br><br>A) Deploy multiple model versions to separate Language resource endpoints with traffic splitting via API Management<br>B) Use Azure Machine Learning endpoints with blue-green deployment and model monitoring<br>C) Deploy model versions as separate CLU projects and route requests based on client headers","A) Deploy multiple model versions to separate Language resource endpoints with traffic splitting via API Management<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/language-service/custom-named-entity-recognition/how-to/deploy-model"">Deploy custom NER models</a>","Language service doesn't natively support blue-green deployment; APIM provides traffic splitting for A/B testing. Azure ML endpoints are for custom ML models, not Language service. CLU projects are for conversational understanding, not custom NER. APIM enables gradual rollout with performance monitoring and instant rollback.",AI-102 Deployment Versioning
"A speech transcription service processes 10-hour conference recordings. Transcription must include speaker identification, timestamps, and support for 200+ concurrent batch jobs with 7-day retention.<br><br>A) Speech SDK real-time API with diarization and conversation transcription<br>B) Batch transcription API with speaker diarization and webhook callbacks<br>C) Speech-to-text containers with custom speaker recognition models","B) Batch transcription API with speaker diarization and webhook callbacks<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/speech-service/batch-transcription"">Batch transcription</a>","Batch API is designed for long-form audio processing with diarization, supports massive concurrency, and uses webhook callbacks for completion. Real-time API has session limits unsuitable for 10-hour files. Containers add operational complexity without batch processing benefits. Batch API provides built-in storage, queueing, and progress tracking.",AI-102 Speech BatchProcessing
"An application monitors Azure OpenAI API calls for prompt injection attacks, jailbreak attempts, and data exfiltration patterns. Suspicious requests must be blocked before reaching the model.<br><br>A) Azure OpenAI content filters with custom blocklists and severity thresholds<br>B) Azure AI Content Safety prompt shields with user/document attack detection<br>C) Application Insights with custom KQL queries and alert rules","B) Azure AI Content Safety prompt shields with user/document attack detection<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/content-safety/concepts/jailbreak-detection"">Jailbreak detection</a>","Prompt shields specifically detect prompt injection, jailbreak, and indirect attacks in user inputs and documents. Content filters handle output safety (hate, violence), not input attacks. Application Insights provides telemetry, not pre-request blocking. Prompt shields analyze input patterns before LLM processing to prevent attacks.",AI-102 Security PromptShields
A retail company builds a visual search feature where users upload product photos to find similar items. The catalog has 5 million products with 10 images each. Search latency must be under 500ms.<br><br>A) Computer Vision Image Analysis 4.0 with Florence embeddings and Azure AI Search vector index<br>B) Custom Vision object detection with SQL Database and full-text search<br>C) Azure OpenAI GPT-4V with image understanding and text-based product matching,"A) Computer Vision Image Analysis 4.0 with Florence embeddings and Azure AI Search vector index<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/computer-vision/how-to/image-retrieval"">Image retrieval</a>","Florence embeddings from Image Analysis 4.0 provide state-of-the-art visual similarity vectors optimized for retrieval. AI Search vector index enables sub-500ms queries at scale. Custom Vision is for classification/detection, not similarity search. GPT-4V is expensive per-query and slower than specialized embedding models for this use case.",AI-102 Vision VectorSearch
